route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"72A",11366_14,11366_22691,"JANÓW PRZEZ OLECHOWSKA",,1,72   /02,2417674,0,0
"72A",11366_14,11366_22692,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /02,2417675,0,0
"72A",11366_14,11366_22693,"JANÓW PRZEZ OLECHOWSKA",,1,72   /02,2417674,0,0
"72A",11366_14,11366_22694,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /02,2417675,0,0
"72A",11366_14,11366_22695,"JANÓW PRZEZ OLECHOWSKA",,1,72   /02,2417674,0,0
"72A",11366_14,11366_22696,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /02,2417675,0,0
"72A",11366_14,11366_22697,"JANÓW PRZEZ OLECHOWSKA",,1,72   /02,2417674,0,0
"72A",11366_14,11366_22698,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /02,2417675,0,0
"72A",11366_14,11366_22699,"JANÓW PRZEZ OLECHOWSKA",,1,72   /02,2417674,0,0
"10A",11366_11,11366_227,"WIDZEW AUGUSTÓW",,0,10   /12,2417446,0,0
"4",11366_11,11366_2270,"DW. ŁÓDŹ DĄBROWA",,1,4    /09,2417151,0,0
"72A",11366_14,11366_22700,"72A ZJAZD DO NOWE SADY",,1,72   /02,2417672,0,0
"72A",11366_14,11366_22701,"HUTA JAGODNICA",,0,72   /03,2417671,0,0
"72A",11366_14,11366_22703,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"72A",11366_14,11366_22704,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /03,2417675,0,0
"72A",11366_14,11366_22705,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"72A",11366_14,11366_22706,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /03,2417675,0,0
"72A",11366_14,11366_22707,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"72A",11366_14,11366_22708,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /03,2417675,0,0
"72A",11366_14,11366_22709,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"4",11366_11,11366_2271,"HELENÓWEK",,0,4    /09,2417152,0,0
"72A",11366_14,11366_22710,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /03,2417675,0,0
"72A",11366_14,11366_22711,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"72A",11366_14,11366_22712,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /03,2417675,0,0
"72A",11366_14,11366_22713,"JANÓW PRZEZ OLECHOWSKA",,1,72   /03,2417674,0,0
"72A",11366_14,11366_22714,"72A ZJAZD DO NOWE SADY",,1,72   /03,2417672,0,0
"72A",11366_14,11366_22715,"HUTA JAGODNICA",,0,72   /04,2417671,0,0
"72A",11366_14,11366_22717,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"72A",11366_14,11366_22718,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /04,2417675,0,0
"72A",11366_14,11366_22719,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"4",11366_11,11366_2272,"DW. ŁÓDŹ DĄBROWA",,1,4    /09,2417151,0,0
"72A",11366_14,11366_22720,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /04,2417675,0,0
"72A",11366_14,11366_22721,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"72A",11366_14,11366_22722,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /04,2417675,0,0
"72A",11366_14,11366_22723,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"72A",11366_14,11366_22724,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /04,2417675,0,0
"72A",11366_14,11366_22725,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"72A",11366_14,11366_22726,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /04,2417675,0,0
"72A",11366_14,11366_22727,"JANÓW PRZEZ OLECHOWSKA",,1,72   /04,2417674,0,0
"72A",11366_14,11366_22728,"72A ZJAZD DO NOWE SADY",,1,72   /04,2417672,0,0
"72A",11366_14,11366_22729,"JANÓW",,0,72   /05,2417678,0,0
"4",11366_11,11366_2273,"HELENÓWEK",,0,4    /09,2417152,0,0
"72A",11366_14,11366_22730,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /05,2417675,0,0
"72A",11366_14,11366_22731,"JANÓW PRZEZ OLECHOWSKA",,1,72   /05,2417674,0,0
"72A",11366_14,11366_22732,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /05,2417675,0,0
"72A",11366_14,11366_22733,"JANÓW PRZEZ OLECHOWSKA",,1,72   /05,2417674,0,0
"72A",11366_14,11366_22734,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /05,2417675,0,0
"72A",11366_14,11366_22735,"JANÓW PRZEZ OLECHOWSKA",,1,72   /05,2417674,0,0
"72A",11366_14,11366_22736,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /05,2417675,0,0
"72A",11366_14,11366_22737,"JANÓW PRZEZ OLECHOWSKA",,1,72   /05,2417674,0,0
"72A",11366_14,11366_22738,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /05,2417675,0,0
"4",11366_11,11366_2274,"DW. ŁÓDŹ DĄBROWA",,1,4    /09,2417151,0,0
"72A",11366_14,11366_22740,"72A ZJAZD DO NOWE SADY",,1,72   /05,2417670,0,0
"72A",11366_14,11366_22741,"JANÓW",,0,72   /06,2417678,0,0
"72A",11366_14,11366_22742,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22743,"JANÓW PRZEZ OLECHOWSKA",,1,72   /06,2417674,0,0
"72A",11366_14,11366_22744,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22745,"JANÓW PRZEZ OLECHOWSKA",,1,72   /06,2417674,0,0
"72A",11366_14,11366_22746,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22747,"JANÓW PRZEZ OLECHOWSKA",,1,72   /06,2417674,0,0
"72A",11366_14,11366_22748,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22749,"JANÓW PRZEZ OLECHOWSKA",,1,72   /06,2417674,0,0
"4",11366_11,11366_2275,"HELENÓWEK",,0,4    /09,2417152,0,0
"72A",11366_14,11366_22750,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22751,"JANÓW PRZEZ OLECHOWSKA",,1,72   /06,2417674,0,0
"72A",11366_14,11366_22752,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /06,2417675,0,0
"72A",11366_14,11366_22754,"72A ZJAZD DO NOWE SADY",,1,72   /06,2417670,0,0
"72A",11366_14,11366_22755,"JANÓW PRZEZ OLECHOWSKA",,0,72   /07,2417677,0,0
"72A",11366_14,11366_22757,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /07,2417675,0,0
"72A",11366_14,11366_22758,"JANÓW PRZEZ OLECHOWSKA",,1,72   /07,2417674,0,0
"72A",11366_14,11366_22759,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /07,2417675,0,0
"4",11366_11,11366_2276,"DW. ŁÓDŹ DĄBROWA",,1,4    /09,2417151,0,0
"72A",11366_14,11366_22760,"JANÓW PRZEZ OLECHOWSKA",,1,72   /07,2417674,0,0
"72A",11366_14,11366_22761,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /07,2417675,0,0
"72A",11366_14,11366_22762,"JANÓW PRZEZ OLECHOWSKA",,1,72   /07,2417674,0,0
"72A",11366_14,11366_22763,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /07,2417675,0,0
"72A",11366_14,11366_22764,"JANÓW PRZEZ OLECHOWSKA",,1,72   /07,2417674,0,0
"72A",11366_14,11366_22765,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /07,2417675,0,0
"72A",11366_14,11366_22766,"JANÓW PRZEZ OLECHOWSKA",,1,72   /07,2417674,0,0
"72A",11366_14,11366_22767,"72A ZJAZD DO NOWE SADY",,1,72   /07,2417672,0,0
"72A",11366_14,11366_22768,"JANÓW",,0,72   /08,2417678,0,0
"72A",11366_14,11366_22769,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"4",11366_11,11366_2277,"HELENÓWEK",,0,4    /09,2417152,0,0
"72A",11366_14,11366_22770,"JANÓW PRZEZ OLECHOWSKA",,1,72   /08,2417674,0,0
"72A",11366_14,11366_22771,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"72A",11366_14,11366_22772,"JANÓW PRZEZ OLECHOWSKA",,1,72   /08,2417674,0,0
"72A",11366_14,11366_22773,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"72A",11366_14,11366_22774,"JANÓW PRZEZ OLECHOWSKA",,1,72   /08,2417674,0,0
"72A",11366_14,11366_22775,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"72A",11366_14,11366_22776,"JANÓW PRZEZ OLECHOWSKA",,1,72   /08,2417674,0,0
"72A",11366_14,11366_22777,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"72A",11366_14,11366_22778,"JANÓW PRZEZ OLECHOWSKA",,1,72   /08,2417674,0,0
"72A",11366_14,11366_22779,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /08,2417675,0,0
"4",11366_11,11366_2278,"DW. ŁÓDŹ DĄBROWA",,1,4    /09,2417151,0,0
"72A",11366_14,11366_22781,"72A ZJAZD DO NOWE SADY",,1,72   /08,2417670,0,0
"72A",11366_14,11366_22782,"HUTA JAGODNICA",,0,72   /09,2417676,0,0
"72A",11366_14,11366_22784,"JANÓW PRZEZ OLECHOWSKA",,1,72   /09,2417674,0,0
"72A",11366_14,11366_22785,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /09,2417675,0,0
"72A",11366_14,11366_22786,"JANÓW PRZEZ OLECHOWSKA",,1,72   /09,2417674,0,0
"72A",11366_14,11366_22787,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /09,2417675,0,0
"72A",11366_14,11366_22788,"JANÓW PRZEZ OLECHOWSKA",,1,72   /09,2417674,0,0
"72A",11366_14,11366_22789,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /09,2417675,0,0
"4",11366_11,11366_2279,"HELENÓWEK",,0,4    /09,2417152,0,0
"72A",11366_14,11366_22790,"JANÓW PRZEZ OLECHOWSKA",,1,72   /09,2417674,0,0
"72A",11366_14,11366_22791,"HUTA JAGODNICA PRZEZ OLECHOWSKA",,0,72   /09,2417675,0,0
"72A",11366_14,11366_22792,"JANÓW PRZEZ OLECHOWSKA",,1,72   /09,2417674,0,0
"72A",11366_14,11366_22793,"72A ZJAZD DO NOWE SADY",,1,72   /09,2417672,0,0
"73",11366_14,11366_22794,"KOZINY",,0,73   /01,2417360,0,0
"73",11366_14,11366_22796,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22797,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22798,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22799,"KOZINY",,1,73   /01,2417357,0,0
"10A",11366_11,11366_228,"RETKINIA",,1,10   /12,2417445,0,0
"73",11366_14,11366_22800,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22801,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22802,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22803,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22804,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22805,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22806,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22807,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22808,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22809,"KOZINY",,1,73   /01,2417357,0,0
"4",11366_11,11366_2281,"4 DO ZAJEZDNI TELEFONICZNA",,1,4    /09,2417148,0,0
"73",11366_14,11366_22810,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22811,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22812,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22813,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22814,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22815,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22816,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22817,"KOZINY",,1,73   /01,2417357,0,0
"73",11366_14,11366_22818,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22819,"KOZINY",,1,73   /01,2417357,0,0
"4",11366_11,11366_2282,"DW. ŁÓDŹ DĄBROWA",,0,4    /10,2417154,0,0
"73",11366_14,11366_22820,"RADOGOSZCZ ZACHÓD",,0,73   /01,2417358,0,0
"73",11366_14,11366_22822,"73 ZJAZD DO LIMANOWSKIEGO",,1,73   /01,2417355,0,0
"73",11366_14,11366_22823,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417359,0,0
"73",11366_14,11366_22825,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22826,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22827,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22828,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22829,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22830,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22831,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22832,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22833,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22834,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22835,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22836,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22837,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22838,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22839,"KOZINY",,1,73   /02,2417357,0,0
"4",11366_11,11366_2284,"HELENÓWEK",,0,4    /10,2417152,0,0
"73",11366_14,11366_22840,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22841,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22842,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22843,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22844,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22845,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22846,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22847,"KOZINY",,1,73   /02,2417357,0,0
"73",11366_14,11366_22848,"RADOGOSZCZ ZACHÓD",,0,73   /02,2417358,0,0
"73",11366_14,11366_22849,"KOZINY",,1,73   /02,2417357,0,0
"4",11366_11,11366_2285,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"73",11366_14,11366_22850,"73 ZJAZD DO LIMANOWSKIEGO",,1,73   /02,2417356,0,0
"73",11366_14,11366_22851,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417354,0,0
"73",11366_14,11366_22853,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22854,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22855,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22856,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22857,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22858,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22859,"KOZINY",,1,73   /03,2417357,0,0
"4",11366_11,11366_2286,"HELENÓWEK",,0,4    /10,2417152,0,0
"73",11366_14,11366_22860,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22861,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22862,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22863,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22864,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22865,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22866,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22867,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22868,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22869,"KOZINY",,1,73   /03,2417357,0,0
"4",11366_11,11366_2287,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"73",11366_14,11366_22870,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22871,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22872,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22873,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22874,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22875,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22876,"RADOGOSZCZ ZACHÓD",,0,73   /03,2417358,0,0
"73",11366_14,11366_22877,"KOZINY",,1,73   /03,2417357,0,0
"73",11366_14,11366_22878,"73 ZJAZD DO LIMANOWSKIEGO",,1,73   /03,2417356,0,0
"75A",11366_14,11366_22879,"CHOCIANOWICE IKEA",,0,75   /01,2417689,0,0
"4",11366_11,11366_2288,"HELENÓWEK",,0,4    /10,2417152,0,0
"75A",11366_14,11366_22881,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22882,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22883,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22884,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22885,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22886,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /01,2417687,0,0
"75A",11366_14,11366_22887,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /02,2417693,0,0
"75A",11366_14,11366_22888,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /02,2417693,0,0
"75A",11366_14,11366_22889,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /02,2417693,0,0
"4",11366_11,11366_2289,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"75A",11366_14,11366_22890,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /02,2417693,0,0
"75A",11366_14,11366_22891,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /02,2417693,0,0
"75A",11366_14,11366_22892,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22893,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22894,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22895,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22896,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22897,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /03,2417687,0,0
"75A",11366_14,11366_22899,"75A ZJAZD DO NOWE SADY",,1,75   /03,2417691,0,0
"10A",11366_11,11366_229,"WIDZEW AUGUSTÓW",,0,10   /13,2417443,0,0
"4",11366_11,11366_2290,"HELENÓWEK",,0,4    /10,2417152,0,0
"75A",11366_14,11366_22900,"DW. ŁÓDŹ WIDZEW",,0,75   /04,2417688,0,0
"75A",11366_14,11366_22902,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22903,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22904,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22905,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22906,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22907,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /04,2417693,0,0
"75A",11366_14,11366_22908,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /05,2417687,0,0
"75A",11366_14,11366_22909,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /05,2417687,0,0
"4",11366_11,11366_2291,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"75A",11366_14,11366_22910,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /05,2417687,0,0
"75A",11366_14,11366_22911,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /05,2417687,0,0
"75A",11366_14,11366_22912,"DW. ŁÓDŹ WIDZEW PRZEZ EKONOMICZNA",,0,75   /05,2417687,0,0
"75A",11366_14,11366_22913,"DW. ŁÓDŹ WIDZEW",,0,75   /06,2417690,0,0
"75A",11366_14,11366_22915,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"75A",11366_14,11366_22916,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"75A",11366_14,11366_22917,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"75A",11366_14,11366_22918,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"75A",11366_14,11366_22919,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"4",11366_11,11366_2292,"HELENÓWEK",,0,4    /10,2417152,0,0
"75A",11366_14,11366_22920,"CHOCIANOWICE IKEA PRZEZ EKONOMICZNA",,1,75   /06,2417693,0,0
"75A",11366_14,11366_22922,"75A ZJAZD DO NOWE SADY",,1,75   /06,2417692,0,0
"75B",11366_14,11366_22923,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"75B",11366_14,11366_22924,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"75B",11366_14,11366_22925,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"75B",11366_14,11366_22926,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"75B",11366_14,11366_22927,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"75B",11366_14,11366_22928,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /01,2417697,0,0
"4",11366_11,11366_2293,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"75B",11366_14,11366_22930,"75B ZJAZD DO NOWE SADY",,1,75   /01,2417696,0,0
"75B",11366_14,11366_22931,"CHOCIANOWICE IKEA",,0,75   /02,2417701,0,0
"75B",11366_14,11366_22933,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"75B",11366_14,11366_22934,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"75B",11366_14,11366_22935,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"75B",11366_14,11366_22936,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"75B",11366_14,11366_22937,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"75B",11366_14,11366_22938,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /02,2417698,0,0
"4",11366_11,11366_2294,"HELENÓWEK",,0,4    /10,2417152,0,0
"75B",11366_14,11366_22940,"75B ZJAZD DO NOWE SADY",,1,75   /02,2417694,0,0
"75B",11366_14,11366_22941,"CHOCIANOWICE IKEA",,0,75   /03,2417699,0,0
"75B",11366_14,11366_22943,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /03,2417697,0,0
"75B",11366_14,11366_22944,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /03,2417697,0,0
"75B",11366_14,11366_22945,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /03,2417697,0,0
"75B",11366_14,11366_22946,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /03,2417697,0,0
"75B",11366_14,11366_22947,"CHOCIANOWICE IKEA PRZEZ PRZESTRZENNA",,1,75   /03,2417697,0,0
"75B",11366_14,11366_22948,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /04,2417698,0,0
"75B",11366_14,11366_22949,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /04,2417698,0,0
"4",11366_11,11366_2295,"DW. ŁÓDŹ DĄBROWA",,1,4    /10,2417151,0,0
"75B",11366_14,11366_22950,"DW. ŁÓDŹ WIDZEW PRZEZ PRZESTRZENNA",,0,75   /04,2417698,0,0
